"PRODUCTID","OK_ID_TIERS","ERP_ID_TIERS","ERP_ID_TIERS_QUALIAC","ROLE"
"RCB_TIE000000017281","WFRE00062999","103412","103412","C"
"RCB_TIE000000017671","WFRE00064307","210664","210664","C"
"RCB_TIE000000021546","WFRE00075475","107492","107492","C"
"RCB_TIE000000019063","WFRE00068873","210093","210093","C"
"RCB_TIE000000017676","WFRE00064347","075993","075993","C"
"RCB_TIE000000019868","WFRE00070717","134408","134408","C"
"RCB_TIE000000020304","WFRE00072018","211155","211155","C"
"RCB_TIE000000019880","WFRE00070746","211933","211933","C"
"RCB_TIE000000019910","WFRE00070816","101600","101600","C"
"RCB_TIE000000019605","WFRE00070141","137836","137836","C"
"RCB_TIE000000020320","WFRE00072045","211299","211299","C"
"RCB_TIE000000020126","WFRE00071322","103522","103522","C"
"RCB_TIE000000019900","WFRE00070782","107150","107150","C"
"RCB_TIE000000021200","WFRE00074041","196445","196445","C"
"RCB_TIE000000020524","WFRE00072442","103555","103555","C"
"RCB_TIE000000019623","WFRE00070187","137794","137794","C"
"RCB_TIE000000020143","WFRE00071409","118387","118387","C"
"RCB_TIE000000021926","WFRE00076682","138014","138014","C"
"RCB_TIE000000021213","WFRE00074079","104869","104869","C"
"RCB_TIE000000001523","WFRE00006008","103867","103867","C"
"RCB_TIE000000019948","WFRE00070904","112287","112287","C"
"RCB_TIE000000020736","WFRE00072834","210261","210261","C"
"RCB_TIE000000020552","WFRE00072486","104728","104728","C"
"RCB_TIE000000020160","WFRE00071495","112304","112304","C"
"RCB_TIE000000021627","WFRE00075870","109988","109988","C"
"RCB_TIE000000019654","WFRE00070261","102193","102193","C"
"RCB_TIE000000001544","WFRE00006042","104744","104744","C"
"RCB_TIE000000019971","WFRE00070947","107513","107513","C"
"RCB_TIE000000020568","WFRE00072517","141577","141577","C"
"RCB_TIE000000021960","WFRE00076814","143392","143392","C"
"RCB_TIE000000023949","WFRE00082876","211500","211500","C"
"RCB_TIE000000020576","WFRE00072530","137300","137300","C"
"RCB_TIE000000001558","WFRE00006285","107662","107662","C"
"RCB_TIE000000023560","WFRE00081238","103858","103858","C"
"RCB_TIE000000021251","WFRE00074169","109445","109445","C"
"RCB_TIE000000023565","WFRE00081245","108900","108900","C"
"RCB_TIE000000019679","WFRE00070309","101942","101942","C"
"RCB_TIE000000019688","WFRE00070328","211436","211436","C"
"RCB_TIE000000021271","WFRE00074267","102057","102057","C"
"RCB_TIE000000020203","WFRE00071672","112202","112202","C"
"RCB_TIE000000021990","WFRE00076895","103943","103943","C"
"RCB_TIE000000021670","WFRE00076033","211836","211836","C"
"RCB_TIE000000020207","WFRE00071682","210361","210361","C"
"RCB_TIE000000020606","WFRE00072590","212306","212306","C"
"RCB_TIE000000021675","WFRE00076044","104842","104842","C"
"RCB_TIE000000023989","WFRE00082992","136385","136385","C"
"RCB_TIE000000022404","WFRE00078448","099375","099375","C"
"RCB_TIE000000020816","WFRE00073021","212456","212456","C"
"RCB_TIE000000021694","WFRE00076090","211306","211306","C"
"RCB_TIE000000003107","WFRE00012612","100188","100188","C"
"RCB_TIE000000021697","WFRE00076097","212288","212288","C"
"RCB_TIE000000003111","WFRE00012622","074065","074065","C"
"RCB_TIE000000020830","WFRE00073038","211082","211082","C"
"RCB_TIE000000020641","WFRE00072654","211850","211850","C"
"RCB_TIE000000020246","WFRE00071859","137144","137144","C"
"RCB_TIE000000022826","WFRE00079455","073876","073876","C"
"RCB_TIE000000020449","WFRE00072297","101965","101965","C"
"RCB_TIE000000003127","WFRE00012763","116553","116553","C"
"RCB_TIE000000020051","WFRE00071108","104687","104687","C"
"RCB_TIE000000020650","WFRE00072670","104171","104171","C"
"RCB_TIE000000024355","WFRE00085166","212382","212382","C"
"RCB_TIE000000020669","WFRE00072715","122032","122032","C"
"RCB_TIE000000020286","WFRE00071999","211649","211649","C"
"RCB_TIE000000023263","WFRE00080422","210877","210877","C"
"RCB_TIE000000020686","WFRE00072749","075484","075484","C"
"RCB_TIE000000023665","WFRE00081673","102085","102085","C"
"RCB_TIE000000021363","WFRE00074628","104810","104810","C"
"RCB_TIE000000020880","WFRE00073143","211745","211745","C"
"RCB_TIE000000020297","WFRE00072010","109731","109731","C"
"RCB_TIE000000021091","WFRE00073699","120573","120573","C"
"RCB_TIE000000003173","WFRE00012897","134681","134681","C"
"RCB_TIE000000003174","WFRE00012899","107374","107374","C"
"RCB_TIE000000023286","WFRE00080481","000625","000625","C"
"RCB_TIE000000025910","WFRE00178199","104994","104994","C"
"RCB_TIE000000024088","WFRE00083249","211478","211478","C"
"RCB_TIE000000022498","WFRE00078655","103484","103484","C"
"RCB_TIE000000025513","WFRE00164986","142749","142749","C"
"RCB_TIE000000025117","WFRE00122394","104710","104710","C"
"RCB_TIE000000024095","WFRE00083266","211762","211762","C"
"RCB_TIE000000025519","WFRE00165025","210444","210444","C"
"RCB_TIE000000021790","WFRE00076330","210816","210816","C"
"RCB_TIE000000025521","WFRE00165031","135719","135719","C"
"RCB_TIE000000027116","WFRE00183830","210839","210839","C"
"RCB_TIE000000025134","WFRE00122710","127177","127177","C"
"RCB_TIE000000026336","WFRE00179531","119283","119283","C"
"RCB_TIE000000021806","WFRE00076352","135850","135850","C"
"RCB_TIE000000023717","WFRE00081892","076170","076170","C"
"RCB_TIE000000024429","WFRE00085328","212376","212376","C"
"RCB_TIE000000021809","WFRE00076360","001939","001939","C"
"RCB_TIE000000026740","WFRE00182696","101782","101782","C"
"RCB_TIE000000021417","WFRE00074759","210790","210790","C"
"RCB_TIE000000004724","WFRE00018652","003987","003987","C"
"RCB_TIE000000024436","WFRE00085351","075881","075881","C"
"RCB_TIE000000022529","WFRE00078700","211150","211150","C"
"RCB_TIE000000026746","WFRE00182705","103267","103267","C"
"RCB_TIE000000023332","WFRE00080603","211196","211196","C"
"RCB_TIE000000027140","WFRE00183929","137212","137212","C"
"RCB_TIE000000025158","WFRE00122828","193805","193805","C"
"RCB_TIE000000023339","WFRE00080625","212363","212363","C"
"RCB_TIE000000026358","WFRE00179607","120710","120710","C"
"RCB_TIE000000023738","WFRE00082005","211856","211856","C"
"RCB_TIE000000025164","WFRE00122842","211712","211712","C"
"RCB_TIE000000026759","WFRE00182722","211624","211624","C"
"RCB_TIE000000026760","WFRE00182723","102165","102165","C"
"RCB_TIE000000025166","WFRE00122849","144579","144579","C"
"RCB_TIE000000025174","WFRE00122862","212252","212252","C"
"RCB_TIE000000023351","WFRE00080649","103124","103124","C"
"RCB_TIE000000021835","WFRE00076403","211641","211641","C"
"RCB_TIE000000004759","WFRE00018839","210021","210021","C"
"RCB_TIE000000024470","WFRE00085475","211001","211001","C"
"RCB_TIE000000026777","WFRE00182770","212060","212060","C"
"RCB_TIE000000021450","WFRE00074841","125504","125504","C"
"RCB_TIE000000026780","WFRE00182773","211273","211273","C"
"RCB_TIE000000026781","WFRE00182776","211544","211544","C"
"RCB_TIE000000026782","WFRE00182778","211102","211102","C"
"RCB_TIE000000022565","WFRE00078777","211960","211960","C"
"RCB_TIE000000025191","WFRE00129568","103965","103965","C"
"RCB_TIE000000023369","WFRE00080693","006789","006789","C"
"RCB_TIE000000023371","WFRE00080697","210820","210820","C"
"RCB_TIE000000027180","WFRE00184051","101623","101623","C"
"RCB_TIE000000004775","WFRE00018873","136409","136409","C"
"RCB_TIE000000025997","WFRE00178427","212439","212439","C"
"RCB_TIE000000023773","WFRE00082163","103642","103642","C"
"RCB_TIE000000023380","WFRE00080729","212392","212392","C"
"RCB_TIE000000027192","WFRE00184103","114884","114884","C"
"RCB_TIE000000024172","WFRE00083445","211831","211831","C"
"RCB_TIE000000004791","WFRE00018913","211125","211125","C"
"RCB_TIE000000025212","WFRE00132443","210341","210341","C"
"RCB_TIE000000027201","WFRE00184134","212494","212494","C"
"RCB_TIE000000022598","WFRE00078881","192492","192492","C"
"RCB_TIE000000026812","WFRE00182853","210827","210827","C"
"RCB_TIE000000027213","WFRE00184154","136439","136439","C"
"RCB_TIE000000026823","WFRE00182882","104544","104544","C"
"RCB_TIE000000024518","WFRE00085634","079564","079564","C"
"RCB_TIE000000023411","WFRE00080805","104340","104340","C"
"RCB_TIE000000023809","WFRE00082402","210114","210114","C"
"RCB_TIE000000027223","WFRE00184171","211419","211419","C"
"RCB_TIE000000026832","WFRE00182894","102096","102096","C"
"RCB_TIE000000024526","WFRE00085642","076113","076113","C"
"RCB_TIE000000006316","WFRE00024423","076779","076779","C"
"RCB_TIE000000024708","WFRE00086128","211780","211780","C"
"RCB_TIE000000026040","WFRE00178546","210099","210099","C"
"RCB_TIE000000025248","WFRE00136321","211176","211176","C"
"RCB_TIE000000024715","WFRE00086137","211711","211711","C"
"RCB_TIE000000027237","WFRE00184206","212239","212239","C"
"RCB_TIE000000022231","WFRE00077977","211684","211684","C"
"RCB_TIE000000006342","WFRE00024507","211232","211232","C"
"RCB_TIE000000025661","WFRE00177516","211084","211084","C"
"RCB_TIE000000024735","WFRE00086176","118756","118756","C"
"RCB_TIE000000026866","WFRE00182986","109161","109161","C"
"RCB_TIE000000022249","WFRE00078031","211746","211746","C"
"RCB_TIE000000025273","WFRE00139705","100470","100470","C"
"RCB_TIE000000024239","WFRE00083567","101498","101498","C"
"RCB_TIE000000024944","WFRE00091968","136825","136825","C"
"RCB_TIE000000024946","WFRE00091972","106127","106127","C"
"RCB_TIE000000025679","WFRE00177559","211271","211271","C"
"RCB_TIE000000025286","WFRE00140924","104350","104350","C"
"RCB_TIE000000024953","WFRE00091987","138701","138701","C"
"RCB_TIE000000025295","WFRE00142447","210204","210204","C"
"RCB_TIE000000027281","WFRE00184305","104132","104132","C"
"RCB_TIE000000024264","WFRE00083624","210848","210848","C"
"RCB_TIE000000006384","WFRE00024687","210999","210999","C"
"RCB_TIE000000026501","WFRE00181010","135917","135917","C"
"RCB_TIE000000024286","WFRE00084124","210828","210828","C"
"RCB_TIE000000027314","WFRE00184428","135665","135665","C"
"RCB_TIE000000026528","WFRE00181305","079563","079563","C"
"RCB_TIE000000028120","WFRE00187672","211753","211753","C"
"RCB_TIE000000025345","WFRE00147048","125967","125967","C"
"RCB_TIE000000024634","WFRE00085975","211422","211422","C"
"RCB_TIE000000026149","WFRE00178708","210625","210625","C"
"RCB_TIE000000028715","WFRE00203105","109700","109700","C"
"RCB_TIE000000028327","WFRE00188059","211781","211781","C"
"RCB_TIE000000025032","WFRE00110802","122834","122834","C"
"RCB_TIE000000028734","WFRE00208445","210081","210081","C"
"RCB_TIE000000025368","WFRE00148889","211561","211561","C"
"RCB_TIE000000025374","WFRE00148920","211313","211313","C"
"RCB_TIE000000027359","WFRE00184530","102176","102176","C"
"RCB_TIE000000028353","WFRE00188120","210830","210830","C"
"RCB_TIE000000027364","WFRE00184546","211364","211364","C"
"RCB_TIE000000027565","WFRE00186117","210791","210791","C"
"RCB_TIE000000027567","WFRE00186146","137898","137898","C"
"RCB_TIE000000025063","WFRE00110953","124599","124599","C"
"RCB_TIE000000027778","WFRE00186972","211963","211963","C"
"RCB_TIE000000028183","WFRE00187775","212258","212258","C"
"RCB_TIE000000028188","WFRE00187798","211785","211785","C"
"RCB_TIE000000026999","WFRE00183205","136530","136530","C"
"RCB_TIE000000025805","WFRE00177928","101495","101495","C"
"RCB_TIE000000025078","WFRE00111028","102129","102129","C"
"RCB_TIE000000028199","WFRE00187813","211040","211040","C"
"RCB_TIE000000027598","WFRE00186461","211635","211635","C"
"RCB_TIE000000028909","WFRE00223607","143694","143694","C"
"RCB_TIE000000028211","WFRE00187837","122036","122036","C"
"RCB_TIE000000026627","WFRE00182356","143822","143822","C"
"RCB_TIE000000030304","WFRE00338297","212413","212413","C"
"RCB_TIE000000028807","WFRE00216265","212014","212014","C"
"RCB_TIE000000030308","WFRE00338308","103570","103570","C"
"RCB_TIE000000028939","WFRE00223773","104185","104185","C"
"RCB_TIE000000030717","WFRE00339582","103301","103301","C"
"RCB_TIE000000025853","WFRE00178047","006011","006011","C"
"RCB_TIE000000027444","WFRE00185116","137086","137086","C"
"RCB_TIE000000026659","WFRE00182498","211427","211427","C"
"RCB_TIE000000028246","WFRE00187890","212472","212472","C"
"RCB_TIE000000028974","WFRE00223899","109453","109453","C"
"RCB_TIE000000028662","WFRE00202882","103187","103187","C"
"RCB_TIE000000025488","WFRE00154551","117498","117498","C"
"RCB_TIE000000025491","WFRE00154561","104957","104957","C"
"RCB_TIE000000028857","WFRE00221802","101805","101805","C"
"RCB_TIE000000027082","WFRE00183619","104089","104089","C"
"RCB_TIE000000028669","WFRE00202942","103503","103503","C"
"RCB_TIE000000025892","WFRE00178148","120344","120344","C"
"RCB_TIE000000027878","WFRE00187172","210307","210307","C"
"RCB_TIE000000030768","WFRE00339903","103631","103631","C"
"RCB_TIE000000027095","WFRE00183745","210441","210441","C"
"RCB_TIE000000030374","WFRE00338501","101381","101381","C"
"RCB_TIE000000030378","WFRE00338509","126082","126082","C"
"RCB_TIE000000027895","WFRE00187199","211093","211093","C"
"RCB_TIE000000027897","WFRE00187201","099587","099587","C"
"RCB_TIE000000029310","WFRE00257299","104846","104846","C"
"RCB_TIE000000028884","WFRE00223507","115484","115484","C"
"RCB_TIE000000030388","WFRE00338537","210101","210101","C"
"RCB_TIE000000029119","WFRE00238321","103470","103470","C"
"RCB_TIE000000029519","WFRE00270499","111407","111407","C"
"RCB_TIE000000029916","WFRE00312285","107413","107413","C"
"RCB_TIE000000029127","WFRE00238363","139375","139375","C"
"RCB_TIE000000030121","WFRE00327826","143375","143375","C"
"RCB_TIE000000033501","WFRE00683731","103330","103330","C"
"RCB_TIE000000030124","WFRE00327833","103275","103275","C"
"RCB_TIE000000029029","WFRE00236543","103265","103265","C"
"RCB_TIE000000033122","WFRE00634488","103734","103734","C"
"RCB_TIE000000031524","WFRE00464342","195969","195969","C"
"RCB_TIE000000030421","WFRE00338620","114330","114330","C"
"RCB_TIE000000029947","WFRE00314824","008614","008614","C"
"RCB_TIE000000033132","WFRE00634527","106677","106677","C"
"RCB_TIE000000031935","WFRE00500549","210335","210335","C"
"RCB_TIE000000030148","WFRE00327909","101606","101606","C"
"RCB_TIE000000029362","WFRE00262582","210231","210231","C"
"RCB_TIE000000029367","WFRE00262750","116242","116242","C"
"RCB_TIE000000029567","WFRE00270662","120936","120936","C"
"RCB_TIE000000029371","WFRE00262759","119446","119446","C"
"RCB_TIE000000033147","WFRE00634562","137591","137591","C"
"RCB_TIE000000030442","WFRE00338701","212004","212004","C"
"RCB_TIE000000029768","WFRE00300086","136229","136229","C"
"RCB_TIE000000033538","WFRE00683970","106628","106628","C"
"RCB_TIE000000032355","WFRE00544275","135744","135744","C"
"RCB_TIE000000030446","WFRE00338710","103258","103258","C"
"RCB_TIE000000033545","WFRE00683993","134531","134531","C"
"RCB_TIE000000029180","WFRE00238643","107159","107159","C"
"RCB_TIE000000029777","WFRE00300117","112699","112699","C"
"RCB_TIE000000029779","WFRE00300121","003623","003623","C"
"RCB_TIE000000029979","WFRE00315321","103934","103934","C"
"RCB_TIE000000033162","WFRE00634593","211921","211921","C"
"RCB_TIE000000033168","WFRE00634612","211339","211339","C"
"RCB_TIE000000029395","WFRE00262815","113617","113617","C"
"RCB_TIE000000030463","WFRE00338782","001342","001342","C"
"RCB_TIE000000032375","WFRE00544330","119951","119951","C"
"RCB_TIE000000033172","WFRE00634627","101190","101190","C"
"RCB_TIE000000030467","WFRE00338797","103329","103329","C"
"RCB_TIE000000032384","WFRE00544391","113350","113350","C"
"RCB_TIE000000030476","WFRE00338818","138969","138969","C"
"RCB_TIE000000030195","WFRE00328116","104272","104272","C"
"RCB_TIE000000029405","WFRE00262832","211326","211326","C"
"RCB_TIE000000030478","WFRE00338830","211655","211655","C"
"RCB_TIE000000033578","WFRE00693881","200014","200014","C"
"RCB_TIE000000032794","WFRE00602669","008199","008199","C"
"RCB_TIE000000031994","WFRE00504991","116855","116855","C"
"RCB_TIE000000030203","WFRE00335522","104348","104348","C"
"RCB_TIE000000033910","WFRE00726378","210868","210868","C"
"RCB_TIE000000033912","WFRE00726388","106363","106363","C"
"RCB_TIE000000031608","WFRE00472075","211766","211766","C"
"RCB_TIE000000032005","WFRE00510009","130237","130237","C"
"RCB_TIE000000030217","WFRE00335574","211435","211435","C"
"RCB_TIE000000031212","WFRE00341727","119991","119991","C"
"RCB_TIE000000032422","WFRE00544567","141454","141454","C"
"RCB_TIE000000029438","WFRE00262966","103389","103389","C"
"RCB_TIE000000029244","WFRE00238835","108398","108398","C"
"RCB_TIE000000030232","WFRE00336849","211103","211103","C"
"RCB_TIE000000031635","WFRE00473745","212307","212307","C"
"RCB_TIE000000030527","WFRE00338964","135947","135947","C"
"RCB_TIE000000033232","WFRE00654520","102107","102107","C"
"RCB_TIE000000033625","WFRE00699422","211230","211230","C"
"RCB_TIE000000033949","WFRE00726506","101939","101939","C"
"RCB_TIE000000032041","WFRE00512821","115953","115953","C"
"RCB_TIE000000032845","WFRE00609643","103418","103418","C"
"RCB_TIE000000033635","WFRE00700424","200017","200017","C"
"RCB_TIE000000030060","WFRE00323768","113637","113637","C"
"RCB_TIE000000031651","WFRE00475742","106718","106718","C"
"RCB_TIE000000032051","WFRE00513406","140122","140122","C"
"RCB_TIE000000032849","WFRE00611221","143059","143059","C"
"RCB_TIE000000033249","WFRE00654580","123167","123167","C"
"RCB_TIE000000033643","WFRE00701168","103900","103900","C"
"RCB_TIE000000030264","WFRE00338159","101451","101451","C"
