PRODUCTID|PRODUCTIDEXT|||CATEGORIE
"RCB_TIE000000248930"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250058"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249655"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249035"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249222"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249283"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000138100"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249253"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249671"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249132"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249641"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249669"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249634"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249051"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249129"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249797"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249010"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249782"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249278"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249102"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000248965"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249362"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249786"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249217"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249596"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249195"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000249702"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249315"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249779"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249622"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249333"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000249142"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249027"|"RCB_STE_COM000000000015"|||"C**"
"RCB_TIE000000249358"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249186"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249088"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249184"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249675"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249807"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249171"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249709"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249765"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249265"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000249690"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249815"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249886"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249417"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250016"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249350"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249903"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249845"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249750"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249713"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249706"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249686"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249251"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000138162"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249260"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000249650"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249787"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249758"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249772"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249861"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249793"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249629"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249305"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000249322"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249668"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249865"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249728"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249707"|"RCB_STE_COM000000000015"|||"C**"
"RCB_TIE000000249692"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249955"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249672"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249823"|"RCB_STE_COM000000000015"|||"5**"
"RCB_TIE000000249769"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249677"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249816"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249767"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249755"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249796"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250117"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249783"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249717"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249730"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249636"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249850"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250025"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000138124"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249764"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000138148"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249694"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249923"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249938"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249828"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249734"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249784"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249670"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249683"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249704"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249873"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249741"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249720"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249745"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249778"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249920"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249930"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249827"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249716"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249935"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249989"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249802"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249814"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249952"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249798"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000250019"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249801"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249808"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249701"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249969"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249735"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249844"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249820"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249799"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249921"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249872"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249924"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249760"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249871"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249881"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249998"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250010"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249834"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249956"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249889"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249806"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250017"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249770"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249789"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250049"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249994"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249887"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250092"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249846"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249985"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249899"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250079"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249868"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249874"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249836"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250087"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249898"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249862"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249971"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249819"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249749"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249963"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250011"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000249912"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250196"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250067"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249922"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249851"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249913"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249776"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249929"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000249972"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249832"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250108"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000249822"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250116"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250078"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250064"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250124"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249780"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250184"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249933"|"RCB_STE_COM000000000015"|||"5**"
"RCB_TIE000000250060"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249948"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250115"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250068"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250012"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249960"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249957"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250073"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249965"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250065"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250102"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250089"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250097"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250268"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250071"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000250176"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250045"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250181"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249987"|"RCB_STE_COM000000000015"|||"2GR"
"RCB_TIE000000249826"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250051"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249927"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000249964"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250095"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250061"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250002"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250185"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250148"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250245"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249940"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250104"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250018"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250261"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250055"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250275"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250223"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250083"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250155"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250081"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250029"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250043"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250088"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250040"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250206"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250121"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250164"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250048"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250134"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250192"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249980"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250236"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250109"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249909"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250260"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250053"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250389"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250183"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000250300"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250222"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250154"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250224"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249993"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250021"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250157"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250122"|"RCB_STE_COM000000000015"|||"M**"
"RCB_TIE000000250228"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249885"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250033"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250272"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000250014"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250153"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250225"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250346"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250042"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250373"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250158"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250144"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250412"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250152"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250099"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000250106"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250101"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250110"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250054"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250278"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250136"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250340"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000249859"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250203"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250244"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250052"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250317"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250393"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250436"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250280"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250150"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250198"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250386"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000250217"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250234"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250166"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250197"|"RCB_STE_COM000000000015"|||"B**"
"RCB_TIE000000250307"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250308"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250159"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250285"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000250204"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250428"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250007"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250356"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250287"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250212"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250232"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250254"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250162"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250167"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250171"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250141"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000250388"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250311"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250299"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250230"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250257"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000273457"|"RCB_STE_COM000000000015"|||"9**"
"RCB_TIE000000250445"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250465"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250247"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250218"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000250326"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250226"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250391"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250243"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250207"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250348"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250246"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250350"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250276"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250262"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250332"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250329"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250503"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000250233"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250290"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250295"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250365"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250416"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250345"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250273"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250439"|"RCB_STE_COM000000000015"|||"C**"
"RCB_TIE000000250259"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250457"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250342"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000250327"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250496"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250507"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250314"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250404"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250202"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250392"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000250302"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250415"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250462"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250286"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000250344"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250318"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250267"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000250310"|"RCB_STE_COM000000000015"|||"B**"
"RCB_TIE000000250398"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250333"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250481"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250362"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250377"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250401"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250448"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250320"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000250476"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250384"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000250294"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000250331"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000143847"|"RCB_STE_COM000000000021"|||"1**"
"RCB_TIE000000250453"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000127273"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000122045"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000127343"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000127822"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000123763"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000122262"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000127808"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000121141"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000127984"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000128107"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000122450"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000119189"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000128527"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000128103"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000122500"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000122423"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000128741"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000123001"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000122782"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000130079"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000122937"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000130925"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000131077"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000131807"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000131485"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000139813"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000123283"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000123872"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000123874"|"RCB_STE_COM000000000021"|||"2**"
